#options: 640x360 fps=30000/1001 timebase=1001/30000 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=11 lookahead_threads=2 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=1022 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:800 out:800 type:I dur:2 cpbdur:2 q:25.53 aq:20.41 tex:227227 mv:28309 misc:416 imb:920 pmb:0 smb:0 d:- ref:;
in:804 out:801 type:P dur:2 cpbdur:2 q:28.84 aq:24.32 tex:124564 mv:8344 misc:436 imb:166 pmb:634 smb:120 d:- ref:0 ;
in:802 out:802 type:B dur:2 cpbdur:2 q:28.84 aq:21.82 tex:730 mv:378 misc:524 imb:5 pmb:112 smb:803 d:- ref:0 ;
in:801 out:803 type:b dur:2 cpbdur:2 q:28.84 aq:14.53 tex:87 mv:94 misc:195 imb:4 pmb:9 smb:907 d:- ref:0 ;
in:803 out:804 type:b dur:2 cpbdur:2 q:28.84 aq:22.63 tex:70 mv:76 misc:326 imb:0 pmb:57 smb:863 d:- ref:0 ;
in:808 out:805 type:P dur:2 cpbdur:2 q:28.90 aq:27.16 tex:95050 mv:8161 misc:437 imb:129 pmb:641 smb:150 d:- ref:0 ;
in:806 out:806 type:B dur:2 cpbdur:2 q:28.87 aq:26.71 tex:507 mv:392 misc:533 imb:3 pmb:113 smb:804 d:- ref:0 ;
in:805 out:807 type:b dur:2 cpbdur:2 q:28.85 aq:28.00 tex:2 mv:23 misc:143 imb:0 pmb:3 smb:917 d:- ref:0 ;
in:807 out:808 type:b dur:2 cpbdur:2 q:28.88 aq:16.78 tex:55 mv:188 misc:333 imb:1 pmb:64 smb:855 d:- ref:0 ;
in:812 out:809 type:P dur:2 cpbdur:2 q:28.89 aq:26.73 tex:143910 mv:9142 misc:316 imb:444 pmb:393 smb:83 d:- ref:0 ;
in:810 out:810 type:B dur:2 cpbdur:2 q:28.89 aq:29.19 tex:4104 mv:610 misc:758 imb:5 pmb:178 smb:737 d:- ref:0 ;
in:809 out:811 type:b dur:2 cpbdur:2 q:28.89 aq:25.36 tex:165 mv:132 misc:311 imb:0 pmb:55 smb:865 d:- ref:0 ;
in:811 out:812 type:b dur:2 cpbdur:2 q:28.89 aq:23.92 tex:47 mv:49 misc:176 imb:0 pmb:8 smb:912 d:- ref:0 ;
in:816 out:813 type:P dur:2 cpbdur:2 q:28.97 aq:24.60 tex:164759 mv:9041 misc:352 imb:426 pmb:414 smb:80 d:- ref:0 ;
in:814 out:814 type:B dur:2 cpbdur:2 q:28.93 aq:28.43 tex:106391 mv:12588 misc:501 imb:131 pmb:635 smb:154 d:- ref:0 ;
in:813 out:815 type:b dur:2 cpbdur:2 q:28.91 aq:24.28 tex:533 mv:207 misc:348 imb:2 pmb:46 smb:872 d:- ref:0 ;
in:815 out:816 type:b dur:2 cpbdur:2 q:28.95 aq:30.58 tex:357 mv:207 misc:340 imb:1 pmb:44 smb:875 d:- ref:0 ;
in:820 out:817 type:P dur:2 cpbdur:2 q:29.00 aq:24.09 tex:164841 mv:9128 misc:407 imb:282 pmb:514 smb:124 d:- ref:0 ;
in:818 out:818 type:B dur:2 cpbdur:2 q:28.98 aq:28.46 tex:73283 mv:11306 misc:579 imb:48 pmb:674 smb:198 d:- ref:0 ;
in:817 out:819 type:b dur:2 cpbdur:2 q:28.97 aq:29.32 tex:267 mv:127 misc:302 imb:2 pmb:32 smb:886 d:- ref:0 ;
in:819 out:820 type:b dur:2 cpbdur:2 q:28.99 aq:23.64 tex:210 mv:163 misc:299 imb:2 pmb:33 smb:885 d:- ref:0 ;
in:824 out:821 type:P dur:2 cpbdur:2 q:29.06 aq:25.87 tex:79961 mv:6918 misc:473 imb:91 pmb:660 smb:169 d:- ref:0 ;
in:822 out:822 type:B dur:2 cpbdur:2 q:29.03 aq:28.66 tex:228 mv:134 misc:334 imb:1 pmb:37 smb:882 d:- ref:0 ;
in:821 out:823 type:b dur:2 cpbdur:2 q:29.02 aq:28.00 tex:2 mv:8 misc:134 imb:0 pmb:2 smb:918 d:- ref:0 ;
in:823 out:824 type:b dur:2 cpbdur:2 q:29.05 aq:28.46 tex:141 mv:99 misc:264 imb:2 pmb:26 smb:892 d:- ref:0 ;
in:825 out:825 type:P dur:2 cpbdur:2 q:29.16 aq:25.99 tex:96086 mv:6933 misc:485 imb:80 pmb:662 smb:178 d:- ref:0 ;
in:826 out:826 type:P dur:2 cpbdur:2 q:29.19 aq:23.44 tex:1960 mv:179 misc:485 imb:4 pmb:63 smb:853 d:- ref:0 ;
in:829 out:827 type:P dur:2 cpbdur:2 q:29.12 aq:26.75 tex:100291 mv:8770 misc:387 imb:213 pmb:647 smb:60 d:- ref:0 ;
in:827 out:828 type:B dur:2 cpbdur:2 q:29.16 aq:24.49 tex:215 mv:52 misc:213 imb:1 pmb:12 smb:907 d:- ref:0 ;
in:828 out:829 type:b dur:2 cpbdur:2 q:29.14 aq:28.78 tex:3179 mv:1071 misc:582 imb:23 pmb:118 smb:779 d:- ref:0 ;
in:832 out:830 type:P dur:2 cpbdur:2 q:29.25 aq:28.19 tex:88685 mv:8773 misc:310 imb:381 pmb:514 smb:25 d:- ref:0 ;
in:830 out:831 type:B dur:2 cpbdur:2 q:29.17 aq:28.70 tex:13855 mv:4319 misc:930 imb:32 pmb:443 smb:445 d:- ref:0 ;
in:831 out:832 type:b dur:2 cpbdur:2 q:29.21 aq:30.00 tex:4943 mv:2297 misc:760 imb:14 pmb:258 smb:648 d:- ref:0 ;
in:834 out:833 type:P dur:2 cpbdur:2 q:29.23 aq:28.27 tex:134144 mv:7742 misc:282 imb:557 pmb:339 smb:24 d:- ref:0 ;
in:833 out:834 type:b dur:2 cpbdur:2 q:29.24 aq:30.38 tex:8901 mv:2108 misc:791 imb:14 pmb:272 smb:634 d:- ref:0 ;
in:835 out:835 type:I dur:2 cpbdur:2 q:26.05 aq:23.71 tex:211411 mv:29580 misc:401 imb:920 pmb:0 smb:0 d:- ref:;
in:839 out:836 type:P dur:2 cpbdur:2 q:29.43 aq:28.17 tex:220476 mv:7816 misc:260 imb:635 pmb:238 smb:47 d:- ref:0 ;
in:837 out:837 type:B dur:2 cpbdur:2 q:29.43 aq:28.98 tex:900 mv:262 misc:374 imb:1 pmb:59 smb:860 d:- ref:0 ;
in:836 out:838 type:b dur:2 cpbdur:2 q:29.43 aq:20.41 tex:57 mv:32 misc:207 imb:0 pmb:14 smb:906 d:- ref:0 ;
in:838 out:839 type:b dur:2 cpbdur:2 q:29.43 aq:31.05 tex:902 mv:113 misc:353 imb:2 pmb:47 smb:871 d:- ref:0 ;
in:841 out:840 type:P dur:2 cpbdur:2 q:29.55 aq:26.86 tex:161143 mv:9157 misc:340 imb:256 pmb:609 smb:55 d:- ref:0 ;
in:840 out:841 type:b dur:2 cpbdur:2 q:29.49 aq:26.88 tex:152 mv:68 misc:244 imb:0 pmb:30 smb:890 d:- ref:0 ;
in:845 out:842 type:P dur:2 cpbdur:2 q:29.66 aq:27.07 tex:155907 mv:9292 misc:361 imb:203 pmb:634 smb:83 d:- ref:0 ;
in:843 out:843 type:B dur:2 cpbdur:2 q:29.61 aq:29.97 tex:67439 mv:12851 misc:598 imb:31 pmb:716 smb:173 d:- ref:0 ;
in:842 out:844 type:b dur:2 cpbdur:2 q:29.58 aq:28.14 tex:118 mv:138 misc:296 imb:0 pmb:47 smb:873 d:- ref:0 ;
in:844 out:845 type:b dur:2 cpbdur:2 q:29.63 aq:32.03 tex:99 mv:113 misc:268 imb:0 pmb:35 smb:885 d:- ref:0 ;
in:846 out:846 type:P dur:2 cpbdur:2 q:29.81 aq:25.34 tex:1535 mv:192 misc:465 imb:2 pmb:60 smb:858 d:- ref:0 ;
in:847 out:847 type:P dur:2 cpbdur:2 q:29.85 aq:19.98 tex:499 mv:68 misc:273 imb:1 pmb:20 smb:899 d:- ref:0 ;
in:849 out:848 type:P dur:2 cpbdur:2 q:29.79 aq:27.86 tex:133714 mv:9002 misc:316 imb:426 pmb:460 smb:34 d:- ref:0 ;
in:848 out:849 type:b dur:2 cpbdur:2 q:29.82 aq:29.39 tex:240 mv:82 misc:182 imb:0 pmb:14 smb:906 d:- ref:0 ;
in:850 out:850 type:P dur:2 cpbdur:2 q:29.78 aq:27.55 tex:28547 mv:3038 misc:767 imb:76 pmb:293 smb:551 d:- ref:0 ;
in:851 out:851 type:P dur:2 cpbdur:2 q:29.84 aq:30.20 tex:32560 mv:2972 misc:604 imb:72 pmb:280 smb:568 d:- ref:0 ;
in:852 out:852 type:P dur:2 cpbdur:2 q:29.81 aq:28.94 tex:108708 mv:8061 misc:439 imb:340 pmb:492 smb:88 d:- ref:0 ;
in:853 out:853 type:P dur:2 cpbdur:2 q:29.92 aq:29.78 tex:25093 mv:3024 misc:675 imb:55 pmb:303 smb:562 d:- ref:0 ;
in:854 out:854 type:P dur:2 cpbdur:2 q:29.97 aq:25.73 tex:163594 mv:7852 misc:314 imb:627 pmb:248 smb:45 d:- ref:0 ;
in:855 out:855 type:P dur:2 cpbdur:2 q:30.04 aq:23.40 tex:15732 mv:2194 misc:762 imb:65 pmb:245 smb:610 d:- ref:0 ;
in:859 out:856 type:P dur:2 cpbdur:2 q:29.99 aq:25.58 tex:141827 mv:9888 misc:349 imb:368 pmb:505 smb:47 d:- ref:0 ;
in:857 out:857 type:B dur:2 cpbdur:2 q:30.01 aq:29.28 tex:61322 mv:11882 misc:588 imb:78 pmb:585 smb:257 d:- ref:0 ;
in:856 out:858 type:b dur:2 cpbdur:2 q:30.02 aq:28.82 tex:2395 mv:1362 misc:555 imb:6 pmb:166 smb:748 d:- ref:0 ;
in:858 out:859 type:b dur:2 cpbdur:2 q:30.00 aq:24.40 tex:422 mv:214 misc:324 imb:5 pmb:35 smb:880 d:- ref:0 ;
in:861 out:860 type:P dur:2 cpbdur:2 q:30.07 aq:26.91 tex:1141 mv:160 misc:395 imb:1 pmb:46 smb:873 d:- ref:0 ;
in:860 out:861 type:b dur:2 cpbdur:2 q:30.03 aq:26.00 tex:2 mv:22 misc:168 imb:0 pmb:7 smb:913 d:- ref:0 ;
in:862 out:862 type:P dur:2 cpbdur:2 q:30.02 aq:27.51 tex:112443 mv:7420 misc:425 imb:351 pmb:319 smb:250 d:- ref:0 ;
in:864 out:863 type:P dur:2 cpbdur:2 q:30.09 aq:26.41 tex:145975 mv:7616 misc:449 imb:478 pmb:285 smb:157 d:- ref:0 ;
in:863 out:864 type:b dur:2 cpbdur:2 q:30.06 aq:31.68 tex:417 mv:92 misc:259 imb:2 pmb:19 smb:899 d:- ref:0 ;
in:866 out:865 type:P dur:2 cpbdur:2 q:30.20 aq:17.29 tex:542 mv:119 misc:283 imb:5 pmb:15 smb:900 d:- ref:0 ;
in:865 out:866 type:b dur:2 cpbdur:2 q:30.14 aq:26.00 tex:1 mv:3 misc:132 imb:0 pmb:1 smb:919 d:- ref:0 ;
in:870 out:867 type:P dur:2 cpbdur:2 q:30.18 aq:27.34 tex:139937 mv:7806 misc:273 imb:562 pmb:231 smb:127 d:- ref:0 ;
in:868 out:868 type:B dur:2 cpbdur:2 q:30.19 aq:29.53 tex:91150 mv:9634 misc:456 imb:200 pmb:413 smb:307 d:- ref:0 ;
in:867 out:869 type:b dur:2 cpbdur:2 q:30.19 aq:26.44 tex:484 mv:174 misc:318 imb:6 pmb:28 smb:886 d:- ref:0 ;
in:869 out:870 type:b dur:2 cpbdur:2 q:30.18 aq:30.88 tex:418 mv:112 misc:254 imb:3 pmb:18 smb:899 d:- ref:0 ;
in:873 out:871 type:P dur:2 cpbdur:2 q:30.20 aq:29.86 tex:91827 mv:8060 misc:433 imb:379 pmb:326 smb:215 d:- ref:0 ;
in:871 out:872 type:B dur:2 cpbdur:2 q:30.19 aq:29.19 tex:197 mv:167 misc:308 imb:3 pmb:30 smb:887 d:- ref:0 ;
in:872 out:873 type:b dur:2 cpbdur:2 q:30.19 aq:29.64 tex:1867 mv:495 misc:606 imb:11 pmb:106 smb:803 d:- ref:0 ;
in:874 out:874 type:P dur:2 cpbdur:2 q:30.29 aq:30.54 tex:79335 mv:7464 misc:409 imb:366 pmb:333 smb:221 d:- ref:0 ;
in:875 out:875 type:I dur:2 cpbdur:2 q:26.97 aq:21.08 tex:108761 mv:29390 misc:409 imb:920 pmb:0 smb:0 d:- ref:;
in:876 out:876 type:P dur:2 cpbdur:2 q:30.34 aq:21.78 tex:1581 mv:942 misc:677 imb:40 pmb:106 smb:774 d:- ref:0 ;
in:877 out:877 type:P dur:2 cpbdur:2 q:30.31 aq:21.97 tex:1259 mv:1739 misc:650 imb:40 pmb:154 smb:726 d:- ref:0 ;
in:879 out:878 type:P dur:2 cpbdur:2 q:30.35 aq:26.08 tex:30795 mv:5714 misc:555 imb:256 pmb:331 smb:333 d:- ref:0 ;
in:878 out:879 type:b dur:2 cpbdur:2 q:30.33 aq:29.43 tex:1760 mv:1347 misc:645 imb:12 pmb:164 smb:744 d:- ref:0 ;
in:881 out:880 type:P dur:2 cpbdur:2 q:30.38 aq:24.79 tex:40216 mv:4438 misc:746 imb:146 pmb:314 smb:460 d:- ref:0 ;
in:880 out:881 type:b dur:2 cpbdur:2 q:30.36 aq:29.65 tex:493 mv:230 misc:413 imb:2 pmb:67 smb:851 d:- ref:0 ;
in:882 out:882 type:P dur:2 cpbdur:2 q:30.39 aq:23.86 tex:1886 mv:1826 misc:664 imb:50 pmb:167 smb:703 d:- ref:0 ;
in:883 out:883 type:P dur:2 cpbdur:2 q:30.35 aq:25.74 tex:60339 mv:6801 misc:588 imb:289 pmb:372 smb:259 d:- ref:0 ;
in:884 out:884 type:P dur:2 cpbdur:2 q:30.36 aq:24.03 tex:2608 mv:1722 misc:750 imb:45 pmb:173 smb:702 d:- ref:0 ;
in:885 out:885 type:P dur:2 cpbdur:2 q:30.36 aq:25.39 tex:51900 mv:5141 misc:711 imb:164 pmb:345 smb:411 d:- ref:0 ;
in:886 out:886 type:P dur:2 cpbdur:2 q:30.42 aq:24.62 tex:2166 mv:1223 misc:659 imb:47 pmb:115 smb:758 d:- ref:0 ;
in:890 out:887 type:P dur:2 cpbdur:2 q:30.39 aq:25.10 tex:67112 mv:7585 misc:431 imb:396 pmb:399 smb:125 d:- ref:0 ;
in:888 out:888 type:B dur:2 cpbdur:2 q:30.41 aq:27.11 tex:14411 mv:5408 misc:725 imb:140 pmb:346 smb:434 d:- ref:0 ;
in:887 out:889 type:b dur:2 cpbdur:2 q:30.42 aq:26.57 tex:4377 mv:1229 misc:642 imb:25 pmb:155 smb:740 d:- ref:0 ;
in:889 out:890 type:b dur:2 cpbdur:2 q:30.40 aq:29.30 tex:3132 mv:1747 misc:601 imb:29 pmb:198 smb:693 d:- ref:0 ;
in:891 out:891 type:P dur:2 cpbdur:2 q:30.36 aq:23.46 tex:2034 mv:890 misc:620 imb:21 pmb:114 smb:785 d:- ref:0 ;
in:892 out:892 type:P dur:2 cpbdur:2 q:30.32 aq:25.26 tex:67456 mv:6135 misc:665 imb:205 pmb:390 smb:325 d:- ref:0 ;
in:893 out:893 type:P dur:2 cpbdur:2 q:30.33 aq:24.57 tex:2747 mv:1653 misc:728 imb:40 pmb:174 smb:706 d:- ref:0 ;
in:894 out:894 type:P dur:2 cpbdur:2 q:30.32 aq:25.78 tex:28066 mv:4906 misc:620 imb:170 pmb:340 smb:410 d:- ref:0 ;
in:895 out:895 type:P dur:2 cpbdur:2 q:30.30 aq:24.69 tex:42907 mv:4563 misc:730 imb:144 pmb:310 smb:466 d:- ref:0 ;
in:896 out:896 type:P dur:2 cpbdur:2 q:30.31 aq:23.88 tex:2814 mv:1219 misc:735 imb:30 pmb:146 smb:744 d:- ref:0 ;
in:897 out:897 type:P dur:2 cpbdur:2 q:30.27 aq:24.18 tex:7691 mv:2188 misc:793 imb:42 pmb:240 smb:638 d:- ref:0 ;
in:898 out:898 type:P dur:2 cpbdur:2 q:30.28 aq:25.11 tex:36017 mv:5594 misc:701 imb:225 pmb:366 smb:329 d:- ref:0 ;
in:899 out:899 type:P dur:2 cpbdur:2 q:30.28 aq:24.43 tex:9145 mv:1672 misc:799 imb:36 pmb:198 smb:686 d:- ref:0 ;
in:900 out:900 type:P dur:2 cpbdur:2 q:30.25 aq:23.72 tex:23452 mv:3876 misc:832 imb:141 pmb:442 smb:337 d:- ref:0 ;
in:901 out:901 type:P dur:2 cpbdur:2 q:30.23 aq:23.03 tex:3318 mv:1290 misc:824 imb:22 pmb:187 smb:711 d:- ref:0 ;
in:902 out:902 type:P dur:2 cpbdur:2 q:30.20 aq:25.23 tex:15707 mv:3917 misc:784 imb:93 pmb:351 smb:476 d:- ref:0 ;
in:903 out:903 type:P dur:2 cpbdur:2 q:30.20 aq:24.44 tex:6590 mv:2284 misc:758 imb:70 pmb:204 smb:646 d:- ref:0 ;
in:904 out:904 type:P dur:2 cpbdur:2 q:30.18 aq:25.15 tex:28531 mv:5088 misc:685 imb:152 pmb:368 smb:400 d:- ref:0 ;
in:905 out:905 type:P dur:2 cpbdur:2 q:30.18 aq:24.32 tex:2845 mv:1745 misc:786 imb:40 pmb:197 smb:683 d:- ref:0 ;
in:906 out:906 type:P dur:2 cpbdur:2 q:30.17 aq:24.14 tex:1541 mv:1135 misc:588 imb:34 pmb:113 smb:773 d:- ref:0 ;
in:907 out:907 type:P dur:2 cpbdur:2 q:30.14 aq:25.93 tex:52785 mv:6264 misc:543 imb:259 pmb:354 smb:307 d:- ref:0 ;
in:908 out:908 type:P dur:2 cpbdur:2 q:30.14 aq:24.36 tex:2601 mv:1431 misc:736 imb:36 pmb:168 smb:716 d:- ref:0 ;
in:912 out:909 type:P dur:2 cpbdur:2 q:30.13 aq:24.70 tex:56855 mv:6821 misc:556 imb:326 pmb:405 smb:189 d:- ref:0 ;
in:910 out:910 type:B dur:2 cpbdur:2 q:30.13 aq:27.32 tex:17684 mv:5514 misc:738 imb:77 pmb:414 smb:429 d:- ref:0 ;
in:909 out:911 type:b dur:2 cpbdur:2 q:30.14 aq:27.02 tex:7968 mv:2132 misc:732 imb:21 pmb:269 smb:630 d:- ref:0 ;
in:911 out:912 type:b dur:2 cpbdur:2 q:30.13 aq:24.94 tex:404 mv:620 misc:624 imb:3 pmb:142 smb:775 d:- ref:0 ;
in:914 out:913 type:P dur:2 cpbdur:2 q:30.08 aq:24.86 tex:35883 mv:6335 misc:646 imb:241 pmb:411 smb:268 d:- ref:0 ;
in:913 out:914 type:b dur:2 cpbdur:2 q:30.10 aq:25.76 tex:2195 mv:1373 misc:736 imb:8 pmb:239 smb:673 d:- ref:0 ;
in:915 out:915 type:P dur:2 cpbdur:2 q:30.06 aq:23.89 tex:2404 mv:1811 misc:793 imb:34 pmb:190 smb:696 d:- ref:0 ;
in:916 out:916 type:P dur:2 cpbdur:2 q:30.04 aq:23.49 tex:1369 mv:1094 misc:609 imb:23 pmb:114 smb:783 d:- ref:0 ;
in:917 out:917 type:P dur:2 cpbdur:2 q:30.00 aq:25.50 tex:32541 mv:5586 misc:673 imb:221 pmb:337 smb:362 d:- ref:0 ;
in:919 out:918 type:P dur:2 cpbdur:2 q:30.02 aq:25.48 tex:58792 mv:6657 misc:487 imb:267 pmb:367 smb:286 d:- ref:0 ;
in:918 out:919 type:b dur:2 cpbdur:2 q:30.01 aq:27.21 tex:1392 mv:1360 misc:688 imb:14 pmb:198 smb:708 d:- ref:0 ;
in:920 out:920 type:P dur:2 cpbdur:2 q:30.02 aq:24.51 tex:2296 mv:1512 misc:760 imb:18 pmb:189 smb:713 d:- ref:0 ;
in:921 out:921 type:P dur:2 cpbdur:2 q:30.01 aq:23.67 tex:1076 mv:751 misc:573 imb:19 pmb:82 smb:819 d:- ref:0 ;
in:925 out:922 type:P dur:2 cpbdur:2 q:29.98 aq:25.38 tex:56916 mv:6609 misc:435 imb:325 pmb:335 smb:260 d:- ref:0 ;
in:923 out:923 type:B dur:2 cpbdur:2 q:30.00 aq:28.35 tex:23438 mv:6501 misc:645 imb:98 pmb:427 smb:395 d:- ref:0 ;
in:922 out:924 type:b dur:2 cpbdur:2 q:30.00 aq:26.17 tex:7619 mv:1818 misc:667 imb:30 pmb:217 smb:673 d:- ref:0 ;
in:924 out:925 type:b dur:2 cpbdur:2 q:29.99 aq:27.14 tex:3225 mv:1625 misc:790 imb:17 pmb:251 smb:652 d:- ref:0 ;
in:926 out:926 type:P dur:2 cpbdur:2 q:29.92 aq:23.97 tex:1761 mv:1150 misc:633 imb:33 pmb:123 smb:764 d:- ref:0 ;
in:927 out:927 type:P dur:2 cpbdur:2 q:29.89 aq:25.76 tex:20360 mv:4569 misc:743 imb:157 pmb:349 smb:414 d:- ref:0 ;
in:928 out:928 type:P dur:2 cpbdur:2 q:29.88 aq:24.33 tex:2033 mv:1467 misc:700 imb:40 pmb:152 smb:728 d:- ref:0 ;
in:929 out:929 type:P dur:2 cpbdur:2 q:29.88 aq:24.84 tex:39469 mv:5920 misc:603 imb:234 pmb:346 smb:340 d:- ref:0 ;
in:930 out:930 type:P dur:2 cpbdur:2 q:29.87 aq:24.72 tex:2883 mv:2136 misc:781 imb:47 pmb:212 smb:661 d:- ref:0 ;
in:931 out:931 type:P dur:2 cpbdur:2 q:29.85 aq:23.31 tex:2009 mv:1440 misc:623 imb:44 pmb:135 smb:741 d:- ref:0 ;
in:932 out:932 type:P dur:2 cpbdur:2 q:29.81 aq:26.11 tex:50123 mv:5670 misc:591 imb:234 pmb:319 smb:367 d:- ref:0 ;
in:933 out:933 type:P dur:2 cpbdur:2 q:29.83 aq:25.08 tex:6082 mv:2163 misc:667 imb:71 pmb:189 smb:660 d:- ref:0 ;
in:937 out:934 type:P dur:2 cpbdur:2 q:29.82 aq:25.67 tex:54821 mv:6586 misc:449 imb:312 pmb:343 smb:265 d:- ref:0 ;
in:935 out:935 type:B dur:2 cpbdur:2 q:29.82 aq:27.26 tex:18510 mv:5093 misc:765 imb:83 pmb:390 smb:447 d:- ref:0 ;
in:934 out:936 type:b dur:2 cpbdur:2 q:29.83 aq:27.06 tex:7536 mv:1731 misc:613 imb:26 pmb:206 smb:688 d:- ref:0 ;
in:936 out:937 type:b dur:2 cpbdur:2 q:29.82 aq:25.69 tex:914 mv:849 misc:669 imb:11 pmb:153 smb:756 d:- ref:0 ;
in:938 out:938 type:P dur:2 cpbdur:2 q:29.76 aq:25.48 tex:14297 mv:2714 misc:677 imb:56 pmb:221 smb:643 d:- ref:0 ;
in:939 out:939 type:P dur:2 cpbdur:2 q:29.74 aq:25.29 tex:22886 mv:4907 misc:695 imb:203 pmb:346 smb:371 d:- ref:0 ;
in:940 out:940 type:P dur:2 cpbdur:2 q:29.73 aq:25.44 tex:6103 mv:2291 misc:750 imb:55 pmb:209 smb:656 d:- ref:0 ;
in:941 out:941 type:P dur:2 cpbdur:2 q:29.71 aq:24.54 tex:1654 mv:1246 misc:652 imb:39 pmb:117 smb:764 d:- ref:0 ;
in:942 out:942 type:P dur:2 cpbdur:2 q:29.68 aq:25.42 tex:33844 mv:5483 misc:625 imb:236 pmb:307 smb:377 d:- ref:0 ;
in:944 out:943 type:P dur:2 cpbdur:2 q:29.69 aq:25.89 tex:57833 mv:6505 misc:478 imb:273 pmb:349 smb:298 d:- ref:0 ;
in:943 out:944 type:b dur:2 cpbdur:2 q:29.68 aq:25.02 tex:1112 mv:1335 misc:737 imb:16 pmb:201 smb:703 d:- ref:0 ;
in:945 out:945 type:P dur:2 cpbdur:2 q:29.70 aq:25.14 tex:2106 mv:1626 misc:724 imb:39 pmb:170 smb:711 d:- ref:0 ;
in:946 out:946 type:P dur:2 cpbdur:2 q:29.69 aq:23.17 tex:1167 mv:1334 misc:515 imb:30 pmb:117 smb:773 d:- ref:0 ;
in:949 out:947 type:P dur:2 cpbdur:2 q:29.67 aq:28.81 tex:39876 mv:6092 misc:456 imb:327 pmb:287 smb:306 d:- ref:0 ;
in:947 out:948 type:B dur:2 cpbdur:2 q:29.68 aq:27.98 tex:15777 mv:4844 misc:667 imb:85 pmb:344 smb:491 d:- ref:0 ;
in:948 out:949 type:b dur:2 cpbdur:2 q:29.68 aq:27.80 tex:8189 mv:2303 misc:788 imb:30 pmb:297 smb:593 d:- ref:0 ;
in:950 out:950 type:I dur:2 cpbdur:2 q:26.94 aq:20.62 tex:207152 mv:29462 misc:402 imb:920 pmb:0 smb:0 d:- ref:;
in:954 out:951 type:P dur:2 cpbdur:2 q:29.80 aq:23.17 tex:57546 mv:4340 misc:546 imb:63 pmb:417 smb:440 d:- ref:0 ;
in:952 out:952 type:B dur:2 cpbdur:2 q:29.80 aq:21.71 tex:260 mv:162 misc:466 imb:1 pmb:104 smb:815 d:- ref:0 ;
in:951 out:953 type:b dur:2 cpbdur:2 q:29.80 aq:26.00 tex:2 mv:6 misc:136 imb:0 pmb:2 smb:918 d:- ref:0 ;
in:953 out:954 type:b dur:2 cpbdur:2 q:29.80 aq:24.06 tex:30 mv:94 misc:444 imb:0 pmb:89 smb:831 d:- ref:0 ;
in:957 out:955 type:P dur:2 cpbdur:2 q:29.76 aq:23.16 tex:1044 mv:196 misc:472 imb:4 pmb:53 smb:863 d:- ref:0 ;
in:955 out:956 type:B dur:2 cpbdur:2 q:29.79 aq:25.00 tex:0 mv:0 misc:136 imb:0 pmb:0 smb:920 d:- ref:0 ;
in:956 out:957 type:b dur:2 cpbdur:2 q:29.77 aq:24.54 tex:32 mv:5 misc:131 imb:0 pmb:1 smb:919 d:- ref:0 ;
in:959 out:958 type:P dur:2 cpbdur:2 q:29.67 aq:24.98 tex:50521 mv:3618 misc:461 imb:40 pmb:387 smb:493 d:- ref:0 ;
in:958 out:959 type:b dur:2 cpbdur:2 q:29.72 aq:19.75 tex:80 mv:161 misc:471 imb:0 pmb:109 smb:811 d:- ref:0 ;
in:963 out:960 type:P dur:2 cpbdur:2 q:29.66 aq:24.62 tex:54247 mv:3942 misc:619 imb:43 pmb:466 smb:411 d:- ref:0 ;
in:961 out:961 type:B dur:2 cpbdur:2 q:29.67 aq:25.73 tex:512 mv:704 misc:704 imb:0 pmb:184 smb:736 d:- ref:0 ;
in:960 out:962 type:b dur:2 cpbdur:2 q:29.67 aq:21.13 tex:60 mv:42 misc:162 imb:1 pmb:5 smb:914 d:- ref:0 ;
in:962 out:963 type:b dur:2 cpbdur:2 q:29.66 aq:26.00 tex:23 mv:161 misc:544 imb:0 pmb:122 smb:798 d:- ref:0 ;
in:965 out:964 type:P dur:2 cpbdur:2 q:29.62 aq:24.06 tex:30939 mv:2829 misc:640 imb:35 pmb:301 smb:584 d:- ref:0 ;
in:964 out:965 type:b dur:2 cpbdur:2 q:29.64 aq:26.00 tex:17 mv:194 misc:389 imb:0 pmb:82 smb:838 d:- ref:0 ;
in:966 out:966 type:P dur:2 cpbdur:2 q:29.57 aq:22.82 tex:2385 mv:287 misc:560 imb:6 pmb:82 smb:832 d:- ref:0 ;
in:970 out:967 type:P dur:2 cpbdur:2 q:29.54 aq:24.38 tex:34824 mv:2311 misc:497 imb:40 pmb:219 smb:661 d:- ref:0 ;
in:968 out:968 type:B dur:2 cpbdur:2 q:29.55 aq:29.67 tex:5306 mv:1445 misc:433 imb:2 pmb:149 smb:769 d:- ref:0 ;
